date,temperature,wind_speed,wind_gust,wind_direction,uv_index,solar_irradiance,pressure,precipitation_rate,precipitation_accumulated,illuminance,humidity
2022-10-16 12:00:00+00:00,13.027149312669684,2.5821195488054283,3.191538413742084,152.79638009049773,2.1266968325791855,0.0,994.8528931226242,0.0,260.8580016999991,334180.2262443439,56.262443438914026
2022-10-16 13:00:00+00:00,13.138009079864252,2.387753934642533,2.9169230277330316,175.6289592760181,1.6380090497737556,0.0,994.8348004796378,0.0,260.8580016999991,275150.9954751131,58.29864253393665
2022-10-16 14:00:00+00:00,13.76192664211009,3.142011117564221,3.7711926087247742,197.91284403669724,1.6788990825688073,0.0,994.9532507119264,0.0,260.8580016999991,286856.74311926606,53.07798165137615
2022-10-16 15:00:00+00:00,13.920091371917806,2.3589809098630146,2.792191746018271,193.8584474885845,0.2694063926940639,0.0,994.710335789498,0.0,260.8580016999991,109531.64383561644,50.013698630136986
2022-10-16 16:00:00+00:00,13.624774778198198,1.42869374886937,1.736756724162164,157.85135135135135,0.0,0.0,994.3862271707202,0.0,260.8580016999991,34076.35135135135,55.22522522522522
2022-10-16 17:00:00+00:00,12.811981509032261,1.1725548819861753,1.5111981283225822,129.52073732718895,0.0,0.0,994.2147405271886,0.0,260.8580016999991,1067.373271889401,61.225806451612904
2022-10-16 18:00:00+00:00,12.569091111181809,1.9018491598590912,2.427136320359092,133.62727272727273,0.0,0.0,993.8988092590905,0.0,260.8580016999991,0.0,67.13181818181818
2022-10-16 19:00:00+00:00,12.200952452428568,2.4695867487619054,3.1207142410285713,142.94285714285715,0.0,0.0,993.4908691404763,0.0,260.8580016999991,0.0,75.56190476190476
2022-10-16 20:00:00+00:00,11.636714935458938,3.103022334091788,4.006086911700487,133.8695652173913,0.0,0.0,992.4153899415463,0.27240344054106264,260.91812678309054,0.0,85.99033816425121
2022-10-16 21:00:00+00:00,11.780555539722222,4.11891682396759,5.203888804976855,145.91666666666666,0.0,0.0,991.2664077203705,2.0743467541666667,262.49490113750056,0.0,93.76388888888889
2022-10-16 22:00:00+00:00,12.349720773351953,3.6146749904748594,4.533016688497207,164.7150837988827,0.0,0.0,990.7516472664811,0.7577364616927376,263.56403120837973,0.0,96.1340782122905
2022-10-16 23:00:00+00:00,12.998181867409091,3.5929346767818164,4.362818121036363,182.58636363636364,0.0,0.0,990.4750518781814,0.16625310720000003,263.90600589999866,0.0,96.30454545454545
2022-10-17 00:00:00+00:00,13.66636364672727,4.113403777659088,4.905272662872728,199.78181818181818,0.0,0.0,990.4525926059093,0.0,263.90600589999866,0.0,95.30454545454545
2022-10-17 01:00:00+00:00,13.888889047222214,4.084033477087961,4.875694368888893,207.54166666666666,0.0,0.0,990.281054461575,0.0,263.9060058999987,0.0,94.52777777777777
2022-10-17 02:00:00+00:00,14.233632352600896,4.722281775659192,5.827264478035871,203.52466367713004,0.0,0.0,990.7349026932737,0.0,263.90600589999866,0.0,91.76233183856502
2022-10-17 03:00:00+00:00,14.094883741255813,4.567607615739535,5.5673022437813975,207.8186046511628,0.0,0.0,991.152276748837,0.0,263.9060058999987,0.0,92.13488372093023
2022-10-17 04:00:00+00:00,13.671559626926605,4.127803815596335,5.121054964564223,212.5,0.0,0.0,991.5456691376148,0.0,263.9060058999987,0.0,92.71100917431193
